codigo,nome,tipo,data,partido,num_votos,perc_votos,mandatos
70000,Évora,AR,2011-06-05,CDS-PP,7513,8.72,0
70000,Évora,AR,2011-06-05,BE,4225,4.91,0
70000,Évora,AR,2011-06-05,PCTP/MRPP,1810,2.1,0
70000,Évora,AR,2011-06-05,PAN,649,0.75,0
70000,Évora,AR,2011-06-05,MEP,259,0.3,0
70000,Évora,AR,2011-06-05,MPT,237,0.28,0
70000,Évora,AR,2011-06-05,PTP,216,0.25,0
70000,Évora,AR,2011-06-05,PPM,207,0.24,0
70000,Évora,AR,2011-06-05,PNR,168,0.2,0
70000,Évora,AR,2011-06-05,PPV,153,0.18,0
70000,Évora,AR,2011-06-05,PH,91,0.11,0
70000,Évora,AR,2011-06-05,PND,0,0,0
70000,Évora,AR,2011-06-05,PDA,0,0,0
70000,Évora,AR,2011-06-05,POUS,0,0,0
80000,Faro,AR,2011-06-05,PPD/PSD,74304,37.03,4
80000,Faro,AR,2011-06-05,PS,46082,22.97,2
80000,Faro,AR,2011-06-05,CDS-PP,25441,12.68,1
80000,Faro,AR,2011-06-05,CDU,17255,8.6,1
80000,Faro,AR,2011-06-05,BE,16347,8.15,1
80000,Faro,AR,2011-06-05,PAN,3285,1.64,0
80000,Faro,AR,2011-06-05,PCTP/MRPP,3160,1.58,0
80000,Faro,AR,2011-06-05,MPT,2076,1.03,0
80000,Faro,AR,2011-06-05,MEP,1083,0.54,0
80000,Faro,AR,2011-06-05,PNR,1069,0.53,0
80000,Faro,AR,2011-06-05,PPM,700,0.35,0
80000,Faro,AR,2011-06-05,PPV,640,0.32,0
80000,Faro,AR,2011-06-05,POUS,263,0.13,0
80000,Faro,AR,2011-06-05,PND,0,0,0
80000,Faro,AR,2011-06-05,PDA,0,0,0
80000,Faro,AR,2011-06-05,PH,0,0,0
80000,Faro,AR,2011-06-05,PTP,0,0,0
750050,Fora da Europa,AR,2011-06-05,PPD/PSD,8323,55.05,2
750050,Fora da Europa,AR,2011-06-05,PS,2714,17.95,0
750050,Fora da Europa,AR,2011-06-05,CDS-PP,615,4.07,0
750050,Fora da Europa,AR,2011-06-05,BE,165,1.09,0
750050,Fora da Europa,AR,2011-06-05,CDU,127,0.84,0
750050,Fora da Europa,AR,2011-06-05,MEP,125,0.83,0
750050,Fora da Europa,AR,2011-06-05,PND,123,0.81,0
750050,Fora da Europa,AR,2011-06-05,MPT,87,0.58,0
750050,Fora da Europa,AR,2011-06-05,PNR,64,0.42,0
750050,Fora da Europa,AR,2011-06-05,PCTP/MRPP,52,0.34,0
750050,Fora da Europa,AR,2011-06-05,PPM,47,0.31,0
750050,Fora da Europa,AR,2011-06-05,PH,43,0.28,0
750050,Fora da Europa,AR,2011-06-05,PDA,0,0,0
750050,Fora da Europa,AR,2011-06-05,POUS,0,0,0
750050,Fora da Europa,AR,2011-06-05,PAN,0,0,0
750050,Fora da Europa,AR,2011-06-05,PPV,0,0,0
750050,Fora da Europa,AR,2011-06-05,PTP,0,0,0
90000,Guarda,AR,2011-06-05,PPD/PSD,43024,46.33,3
90000,Guarda,AR,2011-06-05,PS,26263,28.28,1
90000,Guarda,AR,2011-06-05,CDS-PP,10426,11.23,0
90000,Guarda,AR,2011-06-05,CDU,3299,3.55,0
90000,Guarda,AR,2011-06-05,BE,3114,3.35,0
90000,Guarda,AR,2011-06-05,PCTP/MRPP,755,0.81,0
90000,Guarda,AR,2011-06-05,PAN,520,0.56,0
90000,Guarda,AR,2011-06-05,PPV,286,0.31,0
90000,Guarda,AR,2011-06-05,MPT,251,0.27,0
90000,Guarda,AR,2011-06-05,MEP,225,0.24,0
90000,Guarda,AR,2011-06-05,PDA,200,0.22,0
90000,Guarda,AR,2011-06-05,PTP,199,0.21,0
90000,Guarda,AR,2011-06-05,PPM,191,0.21,0
90000,Guarda,AR,2011-06-05,PNR,178,0.19,0
90000,Guarda,AR,2011-06-05,POUS,0,0,0
90000,Guarda,AR,2011-06-05,PH,0,0,0
90000,Guarda,AR,2011-06-05,PND,0,0,0
100000,Leiria,AR,2011-06-05,PPD/PSD,116941,47.01,6
100000,Leiria,AR,2011-06-05,PS,51518,20.71,3
100000,Leiria,AR,2011-06-05,CDS-PP,31821,12.79,1
100000,Leiria,AR,2011-06-05,BE,13351,5.37,0
100000,Leiria,AR,2011-06-05,CDU,12351,4.97,0
100000,Leiria,AR,2011-06-05,PAN,3029,1.22,0
100000,Leiria,AR,2011-06-05,PCTP/MRPP,2502,1.01,0
100000,Leiria,AR,2011-06-05,MEP,1084,0.44,0
100000,Leiria,AR,2011-06-05,MPT,977,0.39,0
100000,Leiria,AR,2011-06-05,PTP,633,0.25,0
100000,Leiria,AR,2011-06-05,PNR,595,0.24,0
100000,Leiria,AR,2011-06-05,PPV,551,0.22,0
100000,Leiria,AR,2011-06-05,PPM,453,0.18,0
100000,Leiria,AR,2011-06-05,POUS,445,0.18,0
100000,Leiria,AR,2011-06-05,PND,0,0,0
100000,Leiria,AR,2011-06-05,PH,0,0,0
100000,Leiria,AR,2011-06-05,PDA,0,0,0
110000,Lisboa,AR,2011-06-05,PPD/PSD,399124,34.13,18
110000,Lisboa,AR,2011-06-05,PS,322034,27.54,14
110000,Lisboa,AR,2011-06-05,CDS-PP,161241,13.79,7
110000,Lisboa,AR,2011-06-05,CDU,111661,9.55,5
110000,Lisboa,AR,2011-06-05,BE,66874,5.72,3
110000,Lisboa,AR,2011-06-05,PAN,16913,1.45,0
110000,Lisboa,AR,2011-06-05,PCTP/MRPP,14419,1.23,0
110000,Lisboa,AR,2011-06-05,MEP,6208,0.53,0
110000,Lisboa,AR,2011-06-05,PNR,5897,0.5,0
110000,Lisboa,AR,2011-06-05,PPM,4270,0.37,0
110000,Lisboa,AR,2011-06-05,MPT,4135,0.35,0
110000,Lisboa,AR,2011-06-05,PTP,2410,0.21,0
110000,Lisboa,AR,2011-06-05,PPV,1990,0.17,0
110000,Lisboa,AR,2011-06-05,PND,1937,0.17,0
110000,Lisboa,AR,2011-06-05,POUS,1829,0.16,0
110000,Lisboa,AR,2011-06-05,PH,1764,0.15,0
110000,Lisboa,AR,2011-06-05,PDA,0,0,0
220000,Madeira,AR,2011-06-05,PPD/PSD,68620,49.42,4
220000,Madeira,AR,2011-06-05,PS,20360,14.66,1
220000,Madeira,AR,2011-06-05,CDS-PP,18977,13.67,1
220000,Madeira,AR,2011-06-05,BE,5568,4.01,0
220000,Madeira,AR,2011-06-05,CDU,5096,3.67,0
220000,Madeira,AR,2011-06-05,PND,4037,2.91,0
220000,Madeira,AR,2011-06-05,PTP,2992,2.15,0
220000,Madeira,AR,2011-06-05,MPT,2560,1.84,0
220000,Madeira,AR,2011-06-05,PAN,2385,1.72,0
220000,Madeira,AR,2011-06-05,PCTP/MRPP,1967,1.42,0
220000,Madeira,AR,2011-06-05,PNR,617,0.44,0
220000,Madeira,AR,2011-06-05,PPM,538,0.39,0
220000,Madeira,AR,2011-06-05,MEP,461,0.33,0
220000,Madeira,AR,2011-06-05,PPV,0,0,0
220000,Madeira,AR,2011-06-05,PDA,0,0,0
220000,Madeira,AR,2011-06-05,PH,0,0,0
220000,Madeira,AR,2011-06-05,POUS,0,0,0
120000,Portalegre,AR,2011-06-05,PPD/PSD,19992,32.45,1
120000,Portalegre,AR,2011-06-05,PS,19963,32.4,1
120000,Portalegre,AR,2011-06-05,CDU,7910,12.84,0
120000,Portalegre,AR,2011-06-05,CDS-PP,6265,10.17,0
120000,Portalegre,AR,2011-06-05,BE,2753,4.47,0
120000,Portalegre,AR,2011-06-05,PCTP/MRPP,1031,1.67,0
120000,Portalegre,AR,2011-06-05,PAN,333,0.54,0
120000,Portalegre,AR,2011-06-05,MEP,227,0.37,0
120000,Portalegre,AR,2011-06-05,MPT,176,0.29,0
120000,Portalegre,AR,2011-06-05,PTP,162,0.26,0
120000,Portalegre,AR,2011-06-05,PNR,151,0.25,0
120000,Portalegre,AR,2011-06-05,PPM,135,0.22,0
120000,Portalegre,AR,2011-06-05,PH,80,0.13,0
120000,Portalegre,AR,2011-06-05,POUS,80,0.13,0
120000,Portalegre,AR,2011-06-05,PPV,0,0,0
120000,Portalegre,AR,2011-06-05,PDA,0,0,0
120000,Portalegre,AR,2011-06-05,PND,0,0,0
130000,Porto,AR,2011-06-05,PPD/PSD,389007,39.16,17
130000,Porto,AR,2011-06-05,PS,318113,32.02,14
130000,Porto,AR,2011-06-05,CDS-PP,99395,10,4
130000,Porto,AR,2011-06-05,CDU,61832,6.22,2
130000,Porto,AR,2011-06-05,BE,51002,5.13,2
130000,Porto,AR,2011-06-05,PCTP/MRPP,9640,0.97,0
130000,Porto,AR,2011-06-05,PAN,9072,0.91,0
130000,Porto,AR,2011-06-05,PTP,3386,0.34,0
130000,Porto,AR,2011-06-05,MEP,2960,0.3,0
130000,Porto,AR,2011-06-05,MPT,2413,0.24,0
130000,Porto,AR,2011-06-05,PDA,2217,0.22,0
130000,Porto,AR,2011-06-05,PNR,1551,0.16,0
130000,Porto,AR,2011-06-05,PND,1550,0.16,0
130000,Porto,AR,2011-06-05,PPM,1525,0.15,0
130000,Porto,AR,2011-06-05,PH,1194,0.12,0
130000,Porto,AR,2011-06-05,PPV,1098,0.11,0
130000,Porto,AR,2011-06-05,POUS,515,0.05,0
140000,Santarém,AR,2011-06-05,PPD/PSD,88955,37.64,5
140000,Santarém,AR,2011-06-05,PS,61194,25.9,3
140000,Santarém,AR,2011-06-05,CDS-PP,29073,12.3,1
140000,Santarém,AR,2011-06-05,CDU,21347,9.03,1
140000,Santarém,AR,2011-06-05,BE,13712,5.8,0
140000,Santarém,AR,2011-06-05,PCTP/MRPP,3413,1.44,0
140000,Santarém,AR,2011-06-05,PAN,2220,0.94,0
140000,Santarém,AR,2011-06-05,MPT,1454,0.62,0
140000,Santarém,AR,2011-06-05,MEP,1151,0.49,0
140000,Santarém,AR,2011-06-05,PNR,832,0.35,0
140000,Santarém,AR,2011-06-05,PPM,726,0.31,0
140000,Santarém,AR,2011-06-05,PTP,692,0.29,0
140000,Santarém,AR,2011-06-05,PND,620,0.26,0
140000,Santarém,AR,2011-06-05,POUS,439,0.19,0
140000,Santarém,AR,2011-06-05,PPV,0,0,0
140000,Santarém,AR,2011-06-05,PH,0,0,0
140000,Santarém,AR,2011-06-05,PDA,0,0,0
150000,Setúbal,AR,2011-06-05,PS,112764,26.9,5
150000,Setúbal,AR,2011-06-05,PPD/PSD,105583,25.19,5
150000,Setúbal,AR,2011-06-05,CDU,82159,19.6,4
150000,Setúbal,AR,2011-06-05,CDS-PP,50861,12.13,2
150000,Setúbal,AR,2011-06-05,BE,29667,7.08,1
150000,Setúbal,AR,2011-06-05,PAN,6282,1.5,0
150000,Setúbal,AR,2011-06-05,PCTP/MRPP,6043,1.44,0
150000,Setúbal,AR,2011-06-05,MEP,1799,0.43,0
150000,Setúbal,AR,2011-06-05,MPT,1682,0.4,0
150000,Setúbal,AR,2011-06-05,PNR,1595,0.38,0
150000,Setúbal,AR,2011-06-05,PPV,1191,0.28,0
150000,Setúbal,AR,2011-06-05,PTP,1133,0.27,0
150000,Setúbal,AR,2011-06-05,PPM,847,0.2,0
150000,Setúbal,AR,2011-06-05,PND,661,0.16,0
150000,Setúbal,AR,2011-06-05,POUS,308,0.07,0
150000,Setúbal,AR,2011-06-05,PDA,0,0,0
150000,Setúbal,AR,2011-06-05,PH,0,0,0
160000,Viana do Castelo,AR,2011-06-05,PPD/PSD,58826,43.61,3
160000,Viana do Castelo,AR,2011-06-05,PS,35327,26.19,2
160000,Viana do Castelo,AR,2011-06-05,CDS-PP,18135,13.44,1
160000,Viana do Castelo,AR,2011-06-05,CDU,6648,4.93,0
160000,Viana do Castelo,AR,2011-06-05,BE,5928,4.39,0
160000,Viana do Castelo,AR,2011-06-05,PCTP/MRPP,1473,1.09,0
160000,Viana do Castelo,AR,2011-06-05,PAN,926,0.69,0
160000,Viana do Castelo,AR,2011-06-05,MEP,573,0.42,0
160000,Viana do Castelo,AR,2011-06-05,MPT,384,0.28,0
160000,Viana do Castelo,AR,2011-06-05,PPM,331,0.25,0
160000,Viana do Castelo,AR,2011-06-05,PPV,242,0.18,0
160000,Viana do Castelo,AR,2011-06-05,PNR,213,0.16,0
160000,Viana do Castelo,AR,2011-06-05,PDA,200,0.15,0
160000,Viana do Castelo,AR,2011-06-05,PH,0,0,0
160000,Viana do Castelo,AR,2011-06-05,PND,0,0,0
160000,Viana do Castelo,AR,2011-06-05,PTP,0,0,0
160000,Viana do Castelo,AR,2011-06-05,POUS,0,0,0
170000,Vila Real,AR,2011-06-05,PPD/PSD,61455,51.4,3
170000,Vila Real,AR,2011-06-05,PS,34825,29.13,2
170000,Vila Real,AR,2011-06-05,CDS-PP,10385,8.69,0
170000,Vila Real,AR,2011-06-05,CDU,3656,3.06,0
170000,Vila Real,AR,2011-06-05,BE,2784,2.33,0
170000,Vila Real,AR,2011-06-05,PCTP/MRPP,675,0.56,0
170000,Vila Real,AR,2011-06-05,PAN,617,0.52,0
170000,Vila Real,AR,2011-06-05,PPM,574,0.48,0
170000,Vila Real,AR,2011-06-05,MPT,304,0.25,0
170000,Vila Real,AR,2011-06-05,PTP,254,0.21,0
170000,Vila Real,AR,2011-06-05,MEP,234,0.2,0
170000,Vila Real,AR,2011-06-05,PNR,147,0.12,0
170000,Vila Real,AR,2011-06-05,PDA,121,0.1,0
170000,Vila Real,AR,2011-06-05,PH,0,0,0
170000,Vila Real,AR,2011-06-05,PND,0,0,0
170000,Vila Real,AR,2011-06-05,POUS,0,0,0
170000,Vila Real,AR,2011-06-05,PPV,0,0,0
180000,Viseu,AR,2011-06-05,PPD/PSD,98097,48.39,5
180000,Viseu,AR,2011-06-05,PS,54107,26.69,3
180000,Viseu,AR,2011-06-05,CDS-PP,25087,12.37,1
180000,Viseu,AR,2011-06-05,CDU,5810,2.87,0
180000,Viseu,AR,2011-06-05,BE,5786,2.85,0
180000,Viseu,AR,2011-06-05,PCTP/MRPP,1456,0.72,0
180000,Viseu,AR,2011-06-05,PAN,1229,0.61,0
180000,Viseu,AR,2011-06-05,MPT,696,0.34,0
180000,Viseu,AR,2011-06-05,PPM,626,0.31,0
180000,Viseu,AR,2011-06-05,MEP,623,0.31,0
180000,Viseu,AR,2011-06-05,PTP,465,0.23,0
180000,Viseu,AR,2011-06-05,PDA,295,0.15,0
180000,Viseu,AR,2011-06-05,PNR,266,0.13,0
180000,Viseu,AR,2011-06-05,POUS,0,0,0
180000,Viseu,AR,2011-06-05,PND,0,0,0
180000,Viseu,AR,2011-06-05,PH,0,0,0
180000,Viseu,AR,2011-06-05,PPV,0,0,0
